			25.35	2.503		0.0	0.0			2389.1	93.051	407.908	7081.378	1507516.761	0.04799						
			25.35	2.503		0.0	0.0			2390.1	93.0	408.268	7117.032	1514633.793	0.04799						
			25.35	2.503		0.0	0.0			2391.1	92.949	408.63	7152.845	1521786.638	0.04799						
			25.35	2.503		0.0	0.0			2392.1	92.898	408.994	7188.856	1528975.494	0.04799						
			25.35	2.503		0.0	0.0			2393.1	92.846	409.359	7225.109	1536200.603	0.04799						
			25.35	2.503		0.0	0.0			2394.1	92.795	409.725	7261.572	1543462.175	0.04799						
			25.35	2.503		0.0	0.0			2395.1	92.744	410.093	7298.194	1550760.369	0.04799						
			25.35	2.503		0.0	0.0			2396.1	92.692	410.463	7335.022	1558095.391	0.04799						
			25.35	2.503		0.0	0.0			2397.1	92.641	410.834	7372.04	1565467.431	0.04799						
			25.35	2.503		0.0	0.0			2398.1	92.589	411.206	7409.269	1572876.701	0.04799						
			25.35	2.503		0.0	0.0			2399.1	92.537	411.58	7446.692	1580323.392	0.04799						
			25.35	2.503		0.0	0.0			2400.1	92.485	411.956	7484.326	1587807.718	0.04799						
			25.35	2.503		0.0	0.0			2401.1	92.433	412.333	7522.157	1595329.875	0.04799						
			25.35	2.503		0.0	0.0			2402.1	92.381	412.711	7560.202	1602890.077	0.04799						
			25.35	2.503		0.0	0.0			2403.1	92.329	413.091	7598.449	1610488.526	0.04799						
			25.35	2.503		0.0	0.0			2404.1	92.277	413.473	7636.91	1618125.436	0.04799						
			25.35	2.503		0.0	0.0			2405.1	92.224	413.856	7675.577	1625801.013	0.04799						
			25.35	2.503		0.0	0.0			2406.1	92.172	414.241	7714.46	1633515.473	0.04799						
			25.35	2.503		0.0	0.0			2407.1	92.119	414.628	7753.555	1641269.028	0.04799						
			25.35	2.503		0.0	0.0			2408.1	92.067	415.016	7792.866	1649061.894	0.04799						
			25.35	2.503		0.0	0.0			2409.1	92.014	415.406	7832.394	1656894.288	0.04799						
			25.35	2.503		0.0	0.0			2410.1	91.961	415.797	7872.139	1664766.427	0.04799						
			25.35	2.503		0.0	0.0			2411.1	91.908	416.19	7912.108	1672678.535	0.04799						
			25.35	2.503		0.0	0.0			2412.1	91.855	416.585	7952.293	1680630.828	0.04799						
			25.35	2.503		0.0	0.0			2413.1	91.802	416.981	7992.709	1688623.537	0.04799						
			25.35	2.503		0.0	0.0			2414.1	91.748	417.379	8033.342	1696656.879	0.04799						
			25.35	2.503		0.0	0.0			2415.1	91.695	417.779	8074.212	1704731.091	0.04799						
			25.35	2.503		0.0	0.0			2416.1	91.641	418.18	8115.301	1712846.392	0.04799						
			25.35	2.503		0.0	0.0			2417.1	91.588	418.583	8156.632	1721003.024	0.04799						
			25.35	2.503		0.0	0.0			2418.1	91.534	418.988	8198.207	1729201.231	0.04799						
			25.35	2.503		0.0	0.0			2419.1	91.48	419.395	8240.003	1737441.234	0.04799						
			25.35	2.503		0.0	0.0			2420.1	91.426	419.803	8281.966	1745723.2	0.04799						
