Time [s]	Altitude [km]	Latitude [deg]	Longitude [deg]	Mass [kg]	Group	Material
2563.878458498024	81.27972727272727	-10.08131462450593	-82.16529249011857	10.026501976284585	0.183000kg_unknown	unknown
2563.0694577352474	81.37218181818182	-10.083161084529506	-82.21383253588517	10.554094098883555	0.183000kg_unknown	unknown
2562.251461038961	81.46463636363636	-10.085195616883116	-82.26291233766234	11.089043019480494	0.183000kg_unknown	unknown
2561.423955773956	81.5570909090909	-10.087452088452089	-82.3127886977887	11.631511056511034	0.183000kg_unknown	unknown
2560.590495867769	81.64954545454546	-10.089119008264463	-82.3635702479339	12.179153719008298	0.183000kg_unknown	unknown
2559.75	81.742	-10.0908	-82.414	12.732200000000025	0.183000kg_unknown	unknown
2558.8957912457913	81.83445454545455	-10.093262626262625	-82.46600673400673	13.295023569023567	0.183000kg_unknown	unknown
2558.039730639731	81.92690909090909	-10.095220538720538	-82.51822643097643	13.858557239057259	0.183000kg_unknown	unknown
2557.17487135506	82.01936363636364	-10.09695025728988	-82.57098284734134	14.428109777015445	0.183000kg_unknown	unknown
2556.299350649351	82.11181818181818	-10.09905194805195	-82.6243896103896	15.004727272727232	0.183000kg_unknown	unknown
2555.4166083916084	82.20427272727272	-10.101466783216784	-82.67823688811188	15.585571678321612	0.183000kg_unknown	unknown
2554.5264342453665	82.29672727272727	-10.103247131509267	-82.73266107678728	16.17105913503965	0.183000kg_unknown	unknown
2553.6286096256686	82.38918181818181	-10.105064171122995	-82.78832620320856	16.760010695187116	0.183000kg_unknown	unknown
2552.722192513369	82.48163636363637	-10.107783422459894	-82.84452406417113	17.353713903743323	0.183000kg_unknown	unknown
2551.799090909091	82.57409090909091	-10.109701818181819	-82.90090545454545	17.957494545454573	0.183000kg_unknown	unknown
2550.8745454545456	82.66654545454546	-10.111550909090909	-82.95807818181818	18.56137181818187	0.183000kg_unknown	unknown
2549.9357142857143	82.759	-10.114142857142857	-83.01628571428571	19.1722857142857	0.183000kg_unknown	unknown
2548.9923005565865	82.85145454545454	-10.116315398886828	-83.07477736549166	19.784846938775466	0.183000kg_unknown	unknown
2548.0363636363636	82.94390909090909	-10.118227272727273	-83.13404545454546	20.404022727272718	0.183000kg_unknown	unknown
2547.0732954545456	83.03636363636363	-10.120730113636363	-83.19433238636364	21.025974431818174	0.183000kg_unknown	unknown
2546.0987427466152	83.12881818181818	-10.123102514506769	-83.25517794970986	21.652907156673052	0.183000kg_unknown	unknown
2545.115183752418	83.22127272727272	-10.125069632495164	-83.31669342359767	22.283282398452535	0.183000kg_unknown	unknown
2544.1260508308897	83.31372727272728	-10.12704789833822	-83.37848484848485	22.915279569892487	0.183000kg_unknown	unknown
2543.1205294705296	83.40618181818182	-10.129588411588411	-83.44135664335664	23.555213786213802	0.183000kg_unknown	unknown
2542.1045454545456	83.49863636363636	-10.132090909090909	-83.50481818181818	24.199272727272717	0.183000kg_unknown	unknown
2541.0823232323232	83.59109090909091	-10.134135353535353	-83.56876363636364	24.844636363636358	0.183000kg_unknown	unknown
2540.0483656792644	83.68354545454545	-10.136203268641472	-83.63390296220634	25.25718079673137	0.183000kg_unknown	unknown
2539.002272727273	83.776	-10.138943181818183	-83.69980681818181	25.35	0.183000kg_unknown	unknown
2537.951652892562	83.86845454545454	-10.141396694214876	-83.7659958677686	25.35	0.183000kg_unknown	unknown
2536.8836152219874	83.96090909090908	-10.143532769556025	-83.8332822410148	25.35	0.183000kg_unknown	unknown
2535.808562367865	84.05336363636363	-10.14568287526427	-83.90101057082452	25.35	0.183000kg_unknown	unknown
2534.7227272727273	84.14581818181819	-10.147854545454546	-83.97034545454545	25.35	0.183000kg_unknown	unknown
2533.622617743702	84.23827272727273	-10.150082146768893	-84.03972508214676	25.35	0.183000kg_unknown	unknown
2532.506984478936	84.33072727272727	-10.153286031042128	-84.11015299334811	25.35	0.183000kg_unknown	unknown
2531.379490022173	84.42318181818182	-10.155541019955654	-84.1820421286031	25.35	0.183000kg_unknown	unknown
2530.2470819304153	84.51563636363636	-10.15780583613917	-84.25378675645342	25.35	0.183000kg_unknown	unknown
2529.105667789001	84.6080909090909	-10.160088664421998	-84.32629292929293	25.35	0.183000kg_unknown	unknown
2527.9468929804375	84.70054545454545	-10.162406214039125	-84.399998849252	25.35	0.183000kg_unknown	unknown
2526.7765822784813	84.79299999999999	-10.164746835443037	-84.47489873417722	25.35	0.183000kg_unknown	unknown
2525.6051357733177	84.88545454545454	-10.167089728453364	-84.54887131050766	25.35	0.183000kg_unknown	unknown
2524.404427390791	84.9779090909091	-10.169491145218418	-84.62571664698937	25.35	0.183000kg_unknown	unknown
2523.2037190082647	85.07036363636364	-10.171892561983471	-84.70256198347109	25.35	0.183000kg_unknown	unknown
2521.9944976076554	85.16281818181818	-10.17431100478469	-84.77995215311006	25.35	0.183000kg_unknown	unknown
2520.7663636363636	85.25527272727273	-10.176767272727272	-84.85855272727272	25.35	0.183000kg_unknown	unknown
2519.51855036855	85.34772727272727	-10.1792628992629	-84.93941277641278	25.35	0.183000kg_unknown	unknown
2518.2691646191647	85.44018181818181	-10.18176167076167	-85.01937346437346	25.35	0.183000kg_unknown	unknown
2517.0111457036114	85.53263636363636	-10.184277708592777	-85.09988667496886	25.35	0.183000kg_unknown	unknown
2515.7320707070708	85.6250909090909	-10.186835858585857	-85.18266540404039	25.35	0.183000kg_unknown	unknown
2514.44797979798	85.71754545454544	-10.18940404040404	-85.26513131313129	25.35	0.183000kg_unknown	unknown
2513.1570422535215	85.81	-10.191985915492959	-85.34854929577465	25.35	0.183000kg_unknown	unknown
2511.8435064935065	85.90245454545455	-10.194612987012988	-85.43342207792207	25.35	0.183000kg_unknown	unknown
2510.5227272727275	85.99490909090909	-10.196254545454545	-85.51914545454545	25.35	0.183000kg_unknown	unknown
2509.1954545454546	86.08736363636363	-10.19890909090909	-85.60454545454546	25.35	0.183000kg_unknown	unknown
2507.855533596838	86.17981818181818	-10.201588932806324	-85.69164031620552	25.35	0.183000kg_unknown	unknown
2506.4989304812834	86.27227272727272	-10.204302139037434	-85.77981951871656	25.35	0.183000kg_unknown	unknown
2505.131682496608	86.36472727272727	-10.206518317503392	-85.86869063772048	25.35	0.183000kg_unknown	unknown
2503.7649732620325	86.45718181818181	-10.208770053475936	-85.95752673796791	25.35	0.183000kg_unknown	unknown
2502.371845318861	86.54963636363635	-10.21155630936228	-86.04808005427407	25.35	0.183000kg_unknown	unknown
2500.981955922865	86.64209090909091	-10.213668044077135	-86.13842286501377	25.35	0.183000kg_unknown	unknown
2499.5800699300703	86.73454545454545	-10.21613986013986	-86.22954545454544	25.35	0.183000kg_unknown	unknown
2498.1576923076923	86.827	-10.218492307692307	-86.3224923076923	25.35	0.183000kg_unknown	unknown
2496.7353146853147	86.91945454545454	-10.220829370629371	-86.41545454545455	25.35	0.183000kg_unknown	unknown
2495.3076704545456	87.01190909090909	-10.223342329545455	-86.50859375	25.35	0.183000kg_unknown	unknown
2493.8751748251752	87.10436363636363	-10.22554965034965	-86.60236363636363	25.35	0.183000kg_unknown	unknown
2492.418465909091	87.19681818181817	-10.22823153409091	-86.69828125	25.35	0.183000kg_unknown	unknown
2490.9631313131317	87.28927272727272	-10.230373737373737	-86.79364646464646	25.35	0.183000kg_unknown	unknown
2489.5114718614723	87.38172727272726	-10.232277056277056	-86.88900432900431	25.35	0.183000kg_unknown	unknown
2488.0439393939396	87.47418181818182	-10.235212121212122	-86.985	25.35	0.183000kg_unknown	unknown
2486.560533910534	87.56663636363636	-10.237178932178931	-87.08290476190476	25.35	0.183000kg_unknown	unknown
2485.084017595308	87.6590909090909	-10.239565982404692	-87.18035483870968	25.35	0.183000kg_unknown	unknown
2483.592815249267	87.75154545454545	-10.242057184750735	-87.27877419354839	25.35	0.183000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	25.35	0.183000kg_unknown	unknown
4300.295	5.102	-9.59	-73.339	0.256	0.256000kg_unknown	unknown
4231.472777777778	5.763222222222223	-9.59	-73.336	0.256	0.256000kg_unknown	unknown
4166.436414141414	6.424444444444445	-9.59	-73.33114141414141	0.256	0.256000kg_unknown	unknown
4104.870757575758	7.085666666666667	-9.59	-73.327	0.256	0.256000kg_unknown	unknown
4046.470925925926	7.746888888888889	-9.59	-73.322	0.256	0.256000kg_unknown	unknown
3990.9524074074075	8.408111111111111	-9.589	-73.317	0.256	0.256000kg_unknown	unknown
3938.1005555555557	9.069333333333333	-9.589	-73.312	0.256	0.256000kg_unknown	unknown
3887.4830341880343	9.730555555555554	-9.589	-73.307	0.256	0.256000kg_unknown	unknown
3839.0251587301586	10.391777777777778	-9.589	-73.301	0.256	0.256000kg_unknown	unknown
3792.3616666666667	11.053	-9.588	-73.296	0.256	0.256000kg_unknown	unknown
3747.4801851851853	11.714222222222222	-9.588	-73.291	0.256	0.256000kg_unknown	unknown
3704.3922222222222	12.375444444444444	-9.588	-73.285	0.256	0.256000kg_unknown	unknown
3662.8783333333336	13.036666666666665	-9.588	-73.28	0.256	0.256000kg_unknown	unknown
3622.8309477124185	13.697888888888889	-9.588	-73.275	0.256	0.256000kg_unknown	unknown
3584.170816993464	14.35911111111111	-9.588	-73.271	0.256	0.256000kg_unknown	unknown
3546.720925925926	15.020333333333333	-9.587	-73.266	0.256	0.256000kg_unknown	unknown
3510.4236549707603	15.681555555555555	-9.587	-73.26212865497077	0.256	0.256000kg_unknown	unknown
3475.2540643274856	16.342777777777776	-9.587	-73.259	0.256	0.256000kg_unknown	unknown
3441.1450000000004	17.003999999999998	-9.587	-73.256	0.256	0.256000kg_unknown	unknown
3408.141560846561	17.66522222222222	-9.587	-73.253	0.256	0.256000kg_unknown	unknown
3376.226216931217	18.326444444444444	-9.587	-73.25	0.256	0.256000kg_unknown	unknown
3345.4010606060606	18.987666666666666	-9.587	-73.248	0.256	0.256000kg_unknown	unknown
3315.6911352657007	19.648888888888887	-9.587	-73.246	0.256	0.256000kg_unknown	unknown
3287.1237037037035	20.310111111111112	-9.586	-73.245	0.256	0.256000kg_unknown	unknown
3259.7616666666668	20.971333333333334	-9.586	-73.24346666666666	0.256	0.256000kg_unknown	unknown
3233.592777777778	21.632555555555555	-9.586	-73.242	0.256	0.256000kg_unknown	unknown
3208.6365637860085	22.293777777777777	-9.586	-73.241	0.256	0.256000kg_unknown	unknown
3184.8307142857143	22.955	-9.586	-73.241	0.256	0.256000kg_unknown	unknown
3162.1542592592596	23.61622222222222	-9.586	-73.24	0.256	0.256000kg_unknown	unknown
3140.5936111111114	24.27744444444444	-9.586	-73.239	0.256	0.256000kg_unknown	unknown
3120.0929797979798	24.938666666666666	-9.586	-73.238	0.256	0.256000kg_unknown	unknown
3100.583888888889	25.599888888888888	-9.586	-73.238	0.256	0.256000kg_unknown	unknown
3082.041913580247	26.26111111111111	-9.586	-73.237	0.256	0.256000kg_unknown	unknown
3064.417807017544	26.92233333333333	-9.586	-73.237	0.256	0.256000kg_unknown	unknown
3047.6960840108404	27.583555555555552	-9.586	-73.236	0.256	0.256000kg_unknown	unknown
3031.78854005168	28.244777777777777	-9.586	-73.236	0.256	0.256000kg_unknown	unknown
3016.695	28.906	-9.586	-73.235	0.256	0.256000kg_unknown	unknown
3002.3328250591017	29.56722222222222	-9.586	-73.235	0.256	0.256000kg_unknown	unknown
2988.706111111111	30.228444444444442	-9.586	-73.234	0.256	0.256000kg_unknown	unknown
2975.7437179487183	30.889666666666663	-9.586	-73.234	0.256	0.256000kg_unknown	unknown
2963.442474747475	31.55088888888889	-9.586	-73.233	0.256	0.256000kg_unknown	unknown
2951.7413601532567	32.21211111111111	-9.586	-73.233	0.256	0.256000kg_unknown	unknown
2940.6501912568306	32.873333333333335	-9.586	-73.23235519125683	0.256	0.256000kg_unknown	unknown
2930.1479914529914	33.534555555555556	-9.586	-73.232	0.256	0.256000kg_unknown	unknown
2920.1806209150327	34.19577777777778	-9.586	-73.232	0.256	0.256000kg_unknown	unknown
2910.7255555555557	34.857	-9.586	-73.231	0.256	0.256000kg_unknown	unknown
2901.765760233918	35.51822222222222	-9.586	-73.231	0.256	0.256000kg_unknown	unknown
2893.2644444444445	36.17944444444444	-9.586	-73.23	0.256	0.256000kg_unknown	unknown
2885.1930392156864	36.840666666666664	-9.586	-73.23	0.256	0.256000kg_unknown	unknown
2877.543439450687	37.501888888888885	-9.586	-73.23	0.256	0.256000kg_unknown	unknown
2870.2725413711587	38.16311111111111	-9.586	-73.229	0.256	0.256000kg_unknown	unknown
2863.38343537415	38.82433333333333	-9.586	-73.229	0.256	0.256000kg_unknown	unknown
2856.8473504273506	39.48555555555555	-9.586	-73.229	0.256	0.256000kg_unknown	unknown
2850.636488277268	40.14677777777777	-9.586	-73.228	0.256	0.256000kg_unknown	unknown
2844.7471739130438	40.80799999999999	-9.586	-73.228	0.256	0.256000kg_unknown	unknown
2839.1620309653918	41.469222222222214	-9.586	-73.228	0.256	0.256000kg_unknown	unknown
2833.869652777778	42.130444444444436	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2828.8530246913583	42.79166666666666	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2824.0943827160495	43.45288888888888	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2819.5875925925925	44.114111111111114	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2815.3182067510547	44.775333333333336	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2811.2678835978836	45.43655555555556	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2807.421262626263	46.09777777777778	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2803.759864864865	46.759	-9.586	-73.227	0.256	0.256000kg_unknown	unknown
2800.2733475783475	47.42022222222222	-9.586	-73.22702165242166	0.256	0.256000kg_unknown	unknown
2796.943056923919	48.08144444444444	-9.586	-73.228	0.256	0.256000kg_unknown	unknown
2793.7515560821485	48.742666666666665	-9.586	-73.22854344391784	0.256	0.256000kg_unknown	unknown
2790.6864141414144	49.403888888888886	-9.586	-73.229	0.256	0.256000kg_unknown	unknown
2787.7374951267057	50.06511111111111	-9.586	-73.23	0.256	0.256000kg_unknown	unknown
2784.8868079096046	50.72633333333333	-9.586	-73.231	0.256	0.256000kg_unknown	unknown
2782.1205919854283	51.38755555555555	-9.586174408014573	-73.23217440801457	0.256	0.256000kg_unknown	unknown
2779.4329928315415	52.04877777777777	-9.587	-73.23386200716845	0.256	0.256000kg_unknown	unknown
2776.8068110236222	52.709999999999994	-9.587	-73.23548818897638	0.256	0.256000kg_unknown	unknown
2774.232606837607	53.371222222222215	-9.587	-73.23706239316239	0.256	0.256000kg_unknown	unknown
2771.7001542036332	54.03244444444444	-9.587	-73.23959484579636	0.256	0.256000kg_unknown	unknown
2769.1947493734338	54.69366666666666	-9.587	-73.24110025062657	0.256	0.256000kg_unknown	unknown
2766.7089515455305	55.35488888888888	-9.587	-73.24358604845446	0.256	0.256000kg_unknown	unknown
2764.226913116124	56.0161111111111	-9.588	-73.24706808688387	0.256	0.256000kg_unknown	unknown
2761.7352515723273	56.67733333333332	-9.588	-73.24955974842767	0.256	0.256000kg_unknown	unknown
2759.220074499787	57.338555555555544	-9.588	-73.25307492550021	0.256	0.256000kg_unknown	unknown
2756.665514483355	57.99977777777778	-9.588629485516645	-73.25662948551665	0.256	0.256000kg_unknown	unknown
2754.046004016064	58.661	-9.589	-73.26049799196788	0.256	0.256000kg_unknown	unknown
2751.343668503214	59.32222222222222	-9.589	-73.26495133149679	0.256	0.256000kg_unknown	unknown
2748.5157666181467	59.983444444444444	-9.589779233381854	-73.2705584667637	0.256	0.256000kg_unknown	unknown
2745.5244573643413	60.644666666666666	-9.59	-73.27654108527132	0.256	0.256000kg_unknown	unknown
2742.298117315285	61.30588888888889	-9.590095882684714	-73.28319176536944	0.256	0.256000kg_unknown	unknown
2738.8908004653867	61.96711111111111	-9.591	-73.29050959860385	0.256	0.256000kg_unknown	unknown
2735.3365925925923	62.62833333333333	-9.592	-73.30017222222222	0.256	0.256000kg_unknown	unknown
2731.5768165374675	63.28955555555555	-9.592817183462532	-73.31145155038759	0.256	0.256000kg_unknown	unknown
2727.5526303284414	63.95077777777777	-9.593841369671559	-73.32536547868622	0.256	0.256000kg_unknown	unknown
2723.175690140845	64.612	-9.595	-73.34409154929578	0.256	0.256000kg_unknown	unknown
2718.297762029746	65.27322222222222	-9.597	-73.36957742782153	0.256	0.256000kg_unknown	unknown
2712.726323232323	65.93444444444444	-9.599667676767677	-73.40734141414141	0.256	0.256000kg_unknown	unknown
2706.2516388888885	66.59566666666666	-9.60414236111111	-73.47085069444444	0.256	0.256000kg_unknown	unknown
2699.638486373166	67.25688888888888	-9.61201677148847	-73.59020964360587	0.28437735849056245	0.256000kg_unknown	unknown
2694.645785440613	67.9181111111111	-9.624312643678161	-73.76958544061303	1.040410727969318	0.256000kg_unknown	unknown
2690.1490929705215	68.57933333333332	-9.639403628117913	-73.98404535147392	2.8314399092970106	0.256000kg_unknown	unknown
2685.606254856255	69.24055555555556	-9.65557498057498	-74.22490598290598	5.0	0.256000kg_unknown	unknown
2680.928881008668	69.90177777777778	-9.673284475965326	-74.48962490149724	5.0	0.256000kg_unknown	unknown
2676.2	70.563	-9.692	-74.775	5.0	0.256000kg_unknown	unknown
4204.49	1.071	-9.372	-70.419	0.313	0.313000kg_unknown	unknown
4144.99202020202	1.662979797979798	-9.371	-70.418	0.313	0.313000kg_unknown	unknown
